Stock1,Stock2
TOASO.csv,BINHO.csv
TOASO.csv,MAVI.csv
TOASO.csv,HALKB.csv
TOASO.csv,ALBRK.csv
TOASO.csv,ARDYZ.csv
TOASO.csv,KMPUR.csv
TOASO.csv,TTKOM.csv
TOASO.csv,OTKAR.csv
TOASO.csv,EUPWR.csv
TOASO.csv,SOKM.csv
TOASO.csv,ALARK.csv
TOASO.csv,KORDS.csv
TOASO.csv,TTRAK.csv
TOASO.csv,CCOLA.csv
TOASO.csv,YEOTK.csv
AGESA.csv,CWENE.csv
AGESA.csv,AKBNK.csv
AGESA.csv,AKCNS.csv
AGESA.csv,EKGYO.csv
AGESA.csv,ISGYO.csv
AGESA.csv,THYAO.csv
AGESA.csv,PGSUS.csv
AGESA.csv,GOKNR.csv
AGESA.csv,TSKB.csv
AGESA.csv,ENTRA.csv
AGESA.csv,BRYAT.csv
AGESA.csv,DOAS.csv
AGESA.csv,A1CAP.csv
AGESA.csv,TAVHL.csv
AGESA.csv,AEFES.csv
AGESA.csv,SKBNK.csv
AGESA.csv,SAHOL.csv
AGESA.csv,CIMSA.csv
AGESA.csv,ISCTR.csv
AGESA.csv,BIOEN.csv
AGESA.csv,ULKER.csv
AGESA.csv,HEKTS.csv
AGESA.csv,OYAKC.csv
AGESA.csv,TUPRS.csv
AGESA.csv,KONTR.csv
AGESA.csv,BUCIM.csv
AGESA.csv,OBAMS.csv
AGESA.csv,FROTO.csv
AGESA.csv,YYLGD.csv
AGESA.csv,KZGYO.csv
AGESA.csv,AFYON.csv
AGESA.csv,KCAER.csv
AGESA.csv,GWIND.csv
AGESA.csv,ASTOR.csv
AGESA.csv,ANSGR.csv
AGESA.csv,ISMEN.csv
AGESA.csv,KAYSE.csv
AGESA.csv,ASELS.csv
AGESA.csv,DOHOL.csv
AGESA.csv,KCHOL.csv
AGESA.csv,ENKAI.csv
AGESA.csv,BERA.csv
AGESA.csv,AGROT.csv
AGESA.csv,BINHO.csv
AGESA.csv,MAVI.csv
AGESA.csv,HALKB.csv
AGESA.csv,ALBRK.csv
AGESA.csv,ARDYZ.csv
AGESA.csv,KMPUR.csv
AGESA.csv,TTKOM.csv
AGESA.csv,OTKAR.csv
AGESA.csv,EUPWR.csv
AGESA.csv,SOKM.csv
AGESA.csv,ALARK.csv
AGESA.csv,KORDS.csv
AGESA.csv,TTRAK.csv
AGESA.csv,CCOLA.csv
AGESA.csv,YEOTK.csv
CWENE.csv,AKBNK.csv
CWENE.csv,AKCNS.csv
CWENE.csv,EKGYO.csv
CWENE.csv,ISGYO.csv
CWENE.csv,THYAO.csv
CWENE.csv,PGSUS.csv
CWENE.csv,GOKNR.csv
CWENE.csv,TSKB.csv
CWENE.csv,ENTRA.csv
CWENE.csv,BRYAT.csv
CWENE.csv,DOAS.csv
CWENE.csv,A1CAP.csv
CWENE.csv,TAVHL.csv
CWENE.csv,AEFES.csv
CWENE.csv,SKBNK.csv
CWENE.csv,SAHOL.csv
CWENE.csv,CIMSA.csv
CWENE.csv,ISCTR.csv
CWENE.csv,BIOEN.csv
CWENE.csv,ULKER.csv
CWENE.csv,HEKTS.csv
CWENE.csv,OYAKC.csv
CWENE.csv,TUPRS.csv
CWENE.csv,KONTR.csv
CWENE.csv,BUCIM.csv
CWENE.csv,OBAMS.csv
CWENE.csv,FROTO.csv
CWENE.csv,YYLGD.csv
CWENE.csv,KZGYO.csv
CWENE.csv,AFYON.csv
CWENE.csv,KCAER.csv
CWENE.csv,GWIND.csv
CWENE.csv,ASTOR.csv
CWENE.csv,ANSGR.csv
CWENE.csv,ISMEN.csv
CWENE.csv,KAYSE.csv
CWENE.csv,ASELS.csv
CWENE.csv,DOHOL.csv
CWENE.csv,KCHOL.csv
CWENE.csv,ENKAI.csv
CWENE.csv,BERA.csv
CWENE.csv,AGROT.csv
CWENE.csv,BINHO.csv
CWENE.csv,MAVI.csv
CWENE.csv,HALKB.csv
CWENE.csv,ALBRK.csv
CWENE.csv,ARDYZ.csv
CWENE.csv,KMPUR.csv
CWENE.csv,TTKOM.csv
CWENE.csv,OTKAR.csv
CWENE.csv,EUPWR.csv
CWENE.csv,SOKM.csv
CWENE.csv,ALARK.csv
CWENE.csv,KORDS.csv
CWENE.csv,TTRAK.csv
CWENE.csv,CCOLA.csv
CWENE.csv,YEOTK.csv
AKBNK.csv,AKCNS.csv
AKBNK.csv,EKGYO.csv
AKBNK.csv,ISGYO.csv
AKBNK.csv,THYAO.csv
AKBNK.csv,PGSUS.csv
AKBNK.csv,GOKNR.csv
AKBNK.csv,TSKB.csv
AKBNK.csv,ENTRA.csv
AKBNK.csv,BRYAT.csv
AKBNK.csv,DOAS.csv
AKBNK.csv,A1CAP.csv
AKBNK.csv,TAVHL.csv
AKBNK.csv,AEFES.csv
AKBNK.csv,SKBNK.csv
AKBNK.csv,SAHOL.csv
AKBNK.csv,CIMSA.csv
AKBNK.csv,ISCTR.csv
AKBNK.csv,BIOEN.csv
AKBNK.csv,ULKER.csv
AKBNK.csv,HEKTS.csv
AKBNK.csv,OYAKC.csv
AKBNK.csv,TUPRS.csv
AKBNK.csv,KONTR.csv
AKBNK.csv,BUCIM.csv
AKBNK.csv,OBAMS.csv
AKBNK.csv,FROTO.csv
AKBNK.csv,YYLGD.csv
AKBNK.csv,KZGYO.csv
AKBNK.csv,AFYON.csv
AKBNK.csv,KCAER.csv
AKBNK.csv,GWIND.csv
AKBNK.csv,ASTOR.csv
AKBNK.csv,ANSGR.csv
AKBNK.csv,ISMEN.csv
AKBNK.csv,KAYSE.csv
AKBNK.csv,ASELS.csv
AKBNK.csv,DOHOL.csv
AKBNK.csv,KCHOL.csv
AKBNK.csv,ENKAI.csv
AKBNK.csv,BERA.csv
AKBNK.csv,AGROT.csv
AKBNK.csv,BINHO.csv
AKBNK.csv,MAVI.csv
AKBNK.csv,HALKB.csv
AKBNK.csv,ALBRK.csv
AKBNK.csv,ARDYZ.csv
AKBNK.csv,KMPUR.csv
AKBNK.csv,TTKOM.csv
AKBNK.csv,OTKAR.csv
AKBNK.csv,EUPWR.csv
AKBNK.csv,SOKM.csv
AKBNK.csv,ALARK.csv
AKBNK.csv,KORDS.csv
AKBNK.csv,TTRAK.csv
AKBNK.csv,CCOLA.csv
AKBNK.csv,YEOTK.csv
AKCNS.csv,EKGYO.csv
AKCNS.csv,ISGYO.csv
AKCNS.csv,THYAO.csv
AKCNS.csv,PGSUS.csv
AKCNS.csv,GOKNR.csv
AKCNS.csv,TSKB.csv
AKCNS.csv,ENTRA.csv
AKCNS.csv,BRYAT.csv
AKCNS.csv,DOAS.csv
AKCNS.csv,A1CAP.csv
AKCNS.csv,TAVHL.csv
AKCNS.csv,AEFES.csv
AKCNS.csv,SKBNK.csv
AKCNS.csv,SAHOL.csv
AKCNS.csv,CIMSA.csv
AKCNS.csv,ISCTR.csv
AKCNS.csv,BIOEN.csv
AKCNS.csv,ULKER.csv
AKCNS.csv,HEKTS.csv
AKCNS.csv,OYAKC.csv
AKCNS.csv,TUPRS.csv
AKCNS.csv,KONTR.csv
AKCNS.csv,BUCIM.csv
AKCNS.csv,OBAMS.csv
AKCNS.csv,FROTO.csv
AKCNS.csv,YYLGD.csv
AKCNS.csv,KZGYO.csv
AKCNS.csv,AFYON.csv
AKCNS.csv,KCAER.csv
AKCNS.csv,GWIND.csv
AKCNS.csv,ASTOR.csv
AKCNS.csv,ANSGR.csv
AKCNS.csv,ISMEN.csv
AKCNS.csv,KAYSE.csv
AKCNS.csv,ASELS.csv
AKCNS.csv,DOHOL.csv
AKCNS.csv,KCHOL.csv
AKCNS.csv,ENKAI.csv
AKCNS.csv,BERA.csv
AKCNS.csv,AGROT.csv
AKCNS.csv,BINHO.csv
AKCNS.csv,MAVI.csv
AKCNS.csv,HALKB.csv
AKCNS.csv,ALBRK.csv
AKCNS.csv,ARDYZ.csv
AKCNS.csv,KMPUR.csv
AKCNS.csv,TTKOM.csv
AKCNS.csv,OTKAR.csv
AKCNS.csv,EUPWR.csv
AKCNS.csv,SOKM.csv
AKCNS.csv,ALARK.csv
AKCNS.csv,KORDS.csv
AKCNS.csv,TTRAK.csv
AKCNS.csv,CCOLA.csv
AKCNS.csv,YEOTK.csv
EKGYO.csv,ISGYO.csv
EKGYO.csv,THYAO.csv
EKGYO.csv,PGSUS.csv
EKGYO.csv,GOKNR.csv
EKGYO.csv,TSKB.csv
EKGYO.csv,ENTRA.csv
EKGYO.csv,BRYAT.csv
EKGYO.csv,DOAS.csv
EKGYO.csv,A1CAP.csv
EKGYO.csv,TAVHL.csv
EKGYO.csv,AEFES.csv
EKGYO.csv,SKBNK.csv
EKGYO.csv,SAHOL.csv
EKGYO.csv,CIMSA.csv
EKGYO.csv,ISCTR.csv
EKGYO.csv,BIOEN.csv
EKGYO.csv,ULKER.csv
EKGYO.csv,HEKTS.csv
EKGYO.csv,OYAKC.csv
EKGYO.csv,TUPRS.csv
EKGYO.csv,KONTR.csv
EKGYO.csv,BUCIM.csv
EKGYO.csv,OBAMS.csv
EKGYO.csv,FROTO.csv
EKGYO.csv,YYLGD.csv
EKGYO.csv,KZGYO.csv
EKGYO.csv,AFYON.csv
EKGYO.csv,KCAER.csv
EKGYO.csv,GWIND.csv
EKGYO.csv,ASTOR.csv
EKGYO.csv,ANSGR.csv
EKGYO.csv,ISMEN.csv
EKGYO.csv,KAYSE.csv
EKGYO.csv,ASELS.csv
EKGYO.csv,DOHOL.csv
EKGYO.csv,KCHOL.csv
EKGYO.csv,ENKAI.csv
EKGYO.csv,BERA.csv
EKGYO.csv,AGROT.csv
EKGYO.csv,BINHO.csv
EKGYO.csv,MAVI.csv
EKGYO.csv,HALKB.csv
EKGYO.csv,ALBRK.csv
EKGYO.csv,ARDYZ.csv
EKGYO.csv,KMPUR.csv
EKGYO.csv,TTKOM.csv
EKGYO.csv,OTKAR.csv
EKGYO.csv,EUPWR.csv
EKGYO.csv,SOKM.csv
EKGYO.csv,ALARK.csv
EKGYO.csv,KORDS.csv
EKGYO.csv,TTRAK.csv
EKGYO.csv,CCOLA.csv
EKGYO.csv,YEOTK.csv
ISGYO.csv,THYAO.csv
ISGYO.csv,PGSUS.csv
ISGYO.csv,GOKNR.csv
ISGYO.csv,TSKB.csv
ISGYO.csv,ENTRA.csv
ISGYO.csv,BRYAT.csv
ISGYO.csv,DOAS.csv
ISGYO.csv,A1CAP.csv
ISGYO.csv,TAVHL.csv
ISGYO.csv,AEFES.csv
ISGYO.csv,SKBNK.csv
ISGYO.csv,SAHOL.csv
ISGYO.csv,CIMSA.csv
ISGYO.csv,ISCTR.csv
ISGYO.csv,BIOEN.csv
ISGYO.csv,ULKER.csv
ISGYO.csv,HEKTS.csv
ISGYO.csv,OYAKC.csv
ISGYO.csv,TUPRS.csv
ISGYO.csv,KONTR.csv
ISGYO.csv,BUCIM.csv
ISGYO.csv,OBAMS.csv
ISGYO.csv,FROTO.csv
ISGYO.csv,YYLGD.csv
ISGYO.csv,KZGYO.csv
ISGYO.csv,AFYON.csv
ISGYO.csv,KCAER.csv
ISGYO.csv,GWIND.csv
ISGYO.csv,ASTOR.csv
ISGYO.csv,ANSGR.csv
ISGYO.csv,ISMEN.csv
ISGYO.csv,KAYSE.csv
ISGYO.csv,ASELS.csv
ISGYO.csv,DOHOL.csv
ISGYO.csv,KCHOL.csv
ISGYO.csv,ENKAI.csv
ISGYO.csv,BERA.csv
ISGYO.csv,AGROT.csv
ISGYO.csv,BINHO.csv
ISGYO.csv,MAVI.csv
ISGYO.csv,HALKB.csv
ISGYO.csv,ALBRK.csv
ISGYO.csv,ARDYZ.csv
ISGYO.csv,KMPUR.csv
ISGYO.csv,TTKOM.csv
ISGYO.csv,OTKAR.csv
ISGYO.csv,EUPWR.csv
ISGYO.csv,SOKM.csv
ISGYO.csv,ALARK.csv
ISGYO.csv,KORDS.csv
ISGYO.csv,TTRAK.csv
ISGYO.csv,CCOLA.csv
ISGYO.csv,YEOTK.csv
THYAO.csv,PGSUS.csv
THYAO.csv,GOKNR.csv
THYAO.csv,TSKB.csv
THYAO.csv,ENTRA.csv
THYAO.csv,BRYAT.csv
THYAO.csv,DOAS.csv
THYAO.csv,A1CAP.csv
THYAO.csv,TAVHL.csv
THYAO.csv,AEFES.csv
THYAO.csv,SKBNK.csv
THYAO.csv,SAHOL.csv
THYAO.csv,CIMSA.csv
THYAO.csv,ISCTR.csv
THYAO.csv,BIOEN.csv
THYAO.csv,ULKER.csv
THYAO.csv,HEKTS.csv
THYAO.csv,OYAKC.csv
THYAO.csv,TUPRS.csv
THYAO.csv,KONTR.csv
THYAO.csv,BUCIM.csv
THYAO.csv,OBAMS.csv
THYAO.csv,FROTO.csv
THYAO.csv,YYLGD.csv
THYAO.csv,KZGYO.csv
THYAO.csv,AFYON.csv
THYAO.csv,KCAER.csv
THYAO.csv,GWIND.csv
THYAO.csv,ASTOR.csv
THYAO.csv,ANSGR.csv
THYAO.csv,ISMEN.csv
THYAO.csv,KAYSE.csv
THYAO.csv,ASELS.csv
THYAO.csv,DOHOL.csv
THYAO.csv,KCHOL.csv
THYAO.csv,ENKAI.csv
THYAO.csv,BERA.csv
THYAO.csv,AGROT.csv
THYAO.csv,BINHO.csv
THYAO.csv,MAVI.csv
THYAO.csv,HALKB.csv
THYAO.csv,ALBRK.csv
THYAO.csv,ARDYZ.csv
THYAO.csv,KMPUR.csv
THYAO.csv,TTKOM.csv
THYAO.csv,OTKAR.csv
THYAO.csv,EUPWR.csv
THYAO.csv,SOKM.csv
THYAO.csv,ALARK.csv
THYAO.csv,KORDS.csv
THYAO.csv,TTRAK.csv
THYAO.csv,CCOLA.csv
THYAO.csv,YEOTK.csv
PGSUS.csv,GOKNR.csv
PGSUS.csv,TSKB.csv
PGSUS.csv,ENTRA.csv
PGSUS.csv,BRYAT.csv
PGSUS.csv,DOAS.csv
PGSUS.csv,A1CAP.csv
PGSUS.csv,TAVHL.csv
PGSUS.csv,AEFES.csv
PGSUS.csv,SKBNK.csv
PGSUS.csv,SAHOL.csv
PGSUS.csv,CIMSA.csv
PGSUS.csv,ISCTR.csv
PGSUS.csv,BIOEN.csv
PGSUS.csv,ULKER.csv
PGSUS.csv,HEKTS.csv
PGSUS.csv,OYAKC.csv
PGSUS.csv,TUPRS.csv
PGSUS.csv,KONTR.csv
PGSUS.csv,BUCIM.csv
PGSUS.csv,OBAMS.csv
PGSUS.csv,FROTO.csv
PGSUS.csv,YYLGD.csv
PGSUS.csv,KZGYO.csv
PGSUS.csv,AFYON.csv
PGSUS.csv,KCAER.csv
PGSUS.csv,GWIND.csv
PGSUS.csv,ASTOR.csv
PGSUS.csv,ANSGR.csv
PGSUS.csv,ISMEN.csv
PGSUS.csv,KAYSE.csv
PGSUS.csv,ASELS.csv
PGSUS.csv,DOHOL.csv
PGSUS.csv,KCHOL.csv
PGSUS.csv,ENKAI.csv
PGSUS.csv,BERA.csv
PGSUS.csv,AGROT.csv
PGSUS.csv,BINHO.csv
PGSUS.csv,MAVI.csv
PGSUS.csv,HALKB.csv
PGSUS.csv,ALBRK.csv
PGSUS.csv,ARDYZ.csv
PGSUS.csv,KMPUR.csv
PGSUS.csv,TTKOM.csv
PGSUS.csv,OTKAR.csv
PGSUS.csv,EUPWR.csv
PGSUS.csv,SOKM.csv
PGSUS.csv,ALARK.csv
PGSUS.csv,KORDS.csv
PGSUS.csv,TTRAK.csv
PGSUS.csv,CCOLA.csv
PGSUS.csv,YEOTK.csv
GOKNR.csv,TSKB.csv
GOKNR.csv,ENTRA.csv
GOKNR.csv,BRYAT.csv
GOKNR.csv,DOAS.csv
GOKNR.csv,A1CAP.csv
GOKNR.csv,TAVHL.csv
GOKNR.csv,AEFES.csv
GOKNR.csv,SKBNK.csv
GOKNR.csv,SAHOL.csv
GOKNR.csv,CIMSA.csv
GOKNR.csv,ISCTR.csv
GOKNR.csv,BIOEN.csv
GOKNR.csv,ULKER.csv
GOKNR.csv,HEKTS.csv
GOKNR.csv,OYAKC.csv
GOKNR.csv,TUPRS.csv
GOKNR.csv,KONTR.csv
GOKNR.csv,BUCIM.csv
GOKNR.csv,OBAMS.csv
GOKNR.csv,FROTO.csv
GOKNR.csv,YYLGD.csv
GOKNR.csv,KZGYO.csv
GOKNR.csv,AFYON.csv
GOKNR.csv,KCAER.csv
GOKNR.csv,GWIND.csv
GOKNR.csv,ASTOR.csv
GOKNR.csv,ANSGR.csv
GOKNR.csv,ISMEN.csv
GOKNR.csv,KAYSE.csv
GOKNR.csv,ASELS.csv
GOKNR.csv,DOHOL.csv
GOKNR.csv,KCHOL.csv
GOKNR.csv,ENKAI.csv
GOKNR.csv,BERA.csv
GOKNR.csv,AGROT.csv
GOKNR.csv,BINHO.csv
GOKNR.csv,MAVI.csv
GOKNR.csv,HALKB.csv
GOKNR.csv,ALBRK.csv
GOKNR.csv,ARDYZ.csv
GOKNR.csv,KMPUR.csv
GOKNR.csv,TTKOM.csv
GOKNR.csv,OTKAR.csv
GOKNR.csv,EUPWR.csv
GOKNR.csv,SOKM.csv
GOKNR.csv,ALARK.csv
GOKNR.csv,KORDS.csv
GOKNR.csv,TTRAK.csv
GOKNR.csv,CCOLA.csv
GOKNR.csv,YEOTK.csv
TSKB.csv,ENTRA.csv
TSKB.csv,BRYAT.csv
TSKB.csv,DOAS.csv
TSKB.csv,A1CAP.csv
TSKB.csv,TAVHL.csv
TSKB.csv,AEFES.csv
TSKB.csv,SKBNK.csv
TSKB.csv,SAHOL.csv
TSKB.csv,CIMSA.csv
TSKB.csv,ISCTR.csv
TSKB.csv,BIOEN.csv
TSKB.csv,ULKER.csv
TSKB.csv,HEKTS.csv
TSKB.csv,OYAKC.csv
TSKB.csv,TUPRS.csv
TSKB.csv,KONTR.csv
TSKB.csv,BUCIM.csv
TSKB.csv,OBAMS.csv
TSKB.csv,FROTO.csv
TSKB.csv,YYLGD.csv
TSKB.csv,KZGYO.csv
TSKB.csv,AFYON.csv
TSKB.csv,KCAER.csv
TSKB.csv,GWIND.csv
TSKB.csv,ASTOR.csv
TSKB.csv,ANSGR.csv
TSKB.csv,ISMEN.csv
TSKB.csv,KAYSE.csv
TSKB.csv,ASELS.csv
TSKB.csv,DOHOL.csv
TSKB.csv,KCHOL.csv
TSKB.csv,ENKAI.csv
TSKB.csv,BERA.csv
TSKB.csv,AGROT.csv
TSKB.csv,BINHO.csv
TSKB.csv,MAVI.csv
TSKB.csv,HALKB.csv
TSKB.csv,ALBRK.csv
TSKB.csv,ARDYZ.csv
TSKB.csv,KMPUR.csv
TSKB.csv,TTKOM.csv
TSKB.csv,OTKAR.csv
TSKB.csv,EUPWR.csv
TSKB.csv,SOKM.csv
TSKB.csv,ALARK.csv
TSKB.csv,KORDS.csv
TSKB.csv,TTRAK.csv
TSKB.csv,CCOLA.csv
TSKB.csv,YEOTK.csv
ENTRA.csv,BRYAT.csv
ENTRA.csv,DOAS.csv
ENTRA.csv,A1CAP.csv
ENTRA.csv,TAVHL.csv
ENTRA.csv,AEFES.csv
ENTRA.csv,SKBNK.csv
ENTRA.csv,SAHOL.csv
ENTRA.csv,CIMSA.csv
ENTRA.csv,ISCTR.csv
ENTRA.csv,BIOEN.csv
ENTRA.csv,ULKER.csv
ENTRA.csv,HEKTS.csv
ENTRA.csv,OYAKC.csv
ENTRA.csv,TUPRS.csv
ENTRA.csv,KONTR.csv
ENTRA.csv,BUCIM.csv
ENTRA.csv,OBAMS.csv
ENTRA.csv,FROTO.csv
ENTRA.csv,YYLGD.csv
ENTRA.csv,KZGYO.csv
ENTRA.csv,AFYON.csv
ENTRA.csv,KCAER.csv
ENTRA.csv,GWIND.csv
ENTRA.csv,ASTOR.csv
ENTRA.csv,ANSGR.csv
ENTRA.csv,ISMEN.csv
ENTRA.csv,KAYSE.csv
ENTRA.csv,ASELS.csv
ENTRA.csv,DOHOL.csv
ENTRA.csv,KCHOL.csv
ENTRA.csv,ENKAI.csv
ENTRA.csv,BERA.csv
ENTRA.csv,AGROT.csv
ENTRA.csv,BINHO.csv
ENTRA.csv,MAVI.csv
ENTRA.csv,HALKB.csv
ENTRA.csv,ALBRK.csv
ENTRA.csv,ARDYZ.csv
ENTRA.csv,KMPUR.csv
ENTRA.csv,TTKOM.csv
ENTRA.csv,OTKAR.csv
ENTRA.csv,EUPWR.csv
ENTRA.csv,SOKM.csv
ENTRA.csv,ALARK.csv
ENTRA.csv,KORDS.csv
ENTRA.csv,TTRAK.csv
ENTRA.csv,CCOLA.csv
ENTRA.csv,YEOTK.csv
BRYAT.csv,DOAS.csv
BRYAT.csv,A1CAP.csv
BRYAT.csv,TAVHL.csv
BRYAT.csv,AEFES.csv
BRYAT.csv,SKBNK.csv
BRYAT.csv,SAHOL.csv
BRYAT.csv,CIMSA.csv
BRYAT.csv,ISCTR.csv
BRYAT.csv,BIOEN.csv
BRYAT.csv,ULKER.csv
BRYAT.csv,HEKTS.csv
BRYAT.csv,OYAKC.csv
BRYAT.csv,TUPRS.csv
BRYAT.csv,KONTR.csv
BRYAT.csv,BUCIM.csv
BRYAT.csv,OBAMS.csv
BRYAT.csv,FROTO.csv
BRYAT.csv,YYLGD.csv
BRYAT.csv,KZGYO.csv
BRYAT.csv,AFYON.csv
BRYAT.csv,KCAER.csv
BRYAT.csv,GWIND.csv
BRYAT.csv,ASTOR.csv
BRYAT.csv,ANSGR.csv
BRYAT.csv,ISMEN.csv
BRYAT.csv,KAYSE.csv
BRYAT.csv,ASELS.csv
BRYAT.csv,DOHOL.csv
BRYAT.csv,KCHOL.csv
BRYAT.csv,ENKAI.csv
BRYAT.csv,BERA.csv
BRYAT.csv,AGROT.csv
BRYAT.csv,BINHO.csv
BRYAT.csv,MAVI.csv
BRYAT.csv,HALKB.csv
BRYAT.csv,ALBRK.csv
BRYAT.csv,ARDYZ.csv
BRYAT.csv,KMPUR.csv
BRYAT.csv,TTKOM.csv
BRYAT.csv,OTKAR.csv
BRYAT.csv,EUPWR.csv
BRYAT.csv,SOKM.csv
BRYAT.csv,ALARK.csv
BRYAT.csv,KORDS.csv
BRYAT.csv,TTRAK.csv
BRYAT.csv,CCOLA.csv
BRYAT.csv,YEOTK.csv
DOAS.csv,A1CAP.csv
DOAS.csv,TAVHL.csv
DOAS.csv,AEFES.csv
DOAS.csv,SKBNK.csv
DOAS.csv,SAHOL.csv
DOAS.csv,CIMSA.csv
DOAS.csv,ISCTR.csv
DOAS.csv,BIOEN.csv
DOAS.csv,ULKER.csv
DOAS.csv,HEKTS.csv
DOAS.csv,OYAKC.csv
DOAS.csv,TUPRS.csv
DOAS.csv,KONTR.csv
DOAS.csv,BUCIM.csv
DOAS.csv,OBAMS.csv
DOAS.csv,FROTO.csv
DOAS.csv,YYLGD.csv
DOAS.csv,KZGYO.csv
DOAS.csv,AFYON.csv
DOAS.csv,KCAER.csv
DOAS.csv,GWIND.csv
DOAS.csv,ASTOR.csv
DOAS.csv,ANSGR.csv
DOAS.csv,ISMEN.csv
DOAS.csv,KAYSE.csv
DOAS.csv,ASELS.csv
DOAS.csv,DOHOL.csv
DOAS.csv,KCHOL.csv
DOAS.csv,ENKAI.csv
DOAS.csv,BERA.csv
DOAS.csv,AGROT.csv
DOAS.csv,BINHO.csv
DOAS.csv,MAVI.csv
DOAS.csv,HALKB.csv
DOAS.csv,ALBRK.csv
DOAS.csv,ARDYZ.csv
DOAS.csv,KMPUR.csv
DOAS.csv,TTKOM.csv
DOAS.csv,OTKAR.csv
DOAS.csv,EUPWR.csv
DOAS.csv,SOKM.csv
DOAS.csv,ALARK.csv
DOAS.csv,KORDS.csv
DOAS.csv,TTRAK.csv
DOAS.csv,CCOLA.csv
DOAS.csv,YEOTK.csv
A1CAP.csv,TAVHL.csv
A1CAP.csv,AEFES.csv
A1CAP.csv,SKBNK.csv
A1CAP.csv,SAHOL.csv
A1CAP.csv,CIMSA.csv
A1CAP.csv,ISCTR.csv
A1CAP.csv,BIOEN.csv
A1CAP.csv,ULKER.csv
A1CAP.csv,HEKTS.csv
A1CAP.csv,OYAKC.csv
A1CAP.csv,TUPRS.csv
A1CAP.csv,KONTR.csv
A1CAP.csv,BUCIM.csv
A1CAP.csv,OBAMS.csv
A1CAP.csv,FROTO.csv
A1CAP.csv,YYLGD.csv
A1CAP.csv,KZGYO.csv
A1CAP.csv,AFYON.csv
A1CAP.csv,KCAER.csv
A1CAP.csv,GWIND.csv
A1CAP.csv,ASTOR.csv
A1CAP.csv,ANSGR.csv
A1CAP.csv,ISMEN.csv
A1CAP.csv,KAYSE.csv
A1CAP.csv,ASELS.csv
A1CAP.csv,DOHOL.csv
A1CAP.csv,KCHOL.csv
A1CAP.csv,ENKAI.csv
A1CAP.csv,BERA.csv
A1CAP.csv,AGROT.csv
A1CAP.csv,BINHO.csv
A1CAP.csv,MAVI.csv
A1CAP.csv,HALKB.csv
A1CAP.csv,ALBRK.csv
A1CAP.csv,ARDYZ.csv
A1CAP.csv,KMPUR.csv
A1CAP.csv,TTKOM.csv
A1CAP.csv,OTKAR.csv
A1CAP.csv,EUPWR.csv
A1CAP.csv,SOKM.csv
A1CAP.csv,ALARK.csv
A1CAP.csv,KORDS.csv
A1CAP.csv,TTRAK.csv
A1CAP.csv,CCOLA.csv
A1CAP.csv,YEOTK.csv
TAVHL.csv,AEFES.csv
TAVHL.csv,SKBNK.csv
TAVHL.csv,SAHOL.csv
TAVHL.csv,CIMSA.csv
TAVHL.csv,ISCTR.csv
TAVHL.csv,BIOEN.csv
TAVHL.csv,ULKER.csv
TAVHL.csv,HEKTS.csv
TAVHL.csv,OYAKC.csv
TAVHL.csv,TUPRS.csv
TAVHL.csv,KONTR.csv
TAVHL.csv,BUCIM.csv
TAVHL.csv,OBAMS.csv
TAVHL.csv,FROTO.csv
TAVHL.csv,YYLGD.csv
TAVHL.csv,KZGYO.csv
TAVHL.csv,AFYON.csv
TAVHL.csv,KCAER.csv
TAVHL.csv,GWIND.csv
TAVHL.csv,ASTOR.csv
TAVHL.csv,ANSGR.csv
TAVHL.csv,ISMEN.csv
TAVHL.csv,KAYSE.csv
TAVHL.csv,ASELS.csv
TAVHL.csv,DOHOL.csv
TAVHL.csv,KCHOL.csv
TAVHL.csv,ENKAI.csv
TAVHL.csv,BERA.csv
TAVHL.csv,AGROT.csv
TAVHL.csv,BINHO.csv
TAVHL.csv,MAVI.csv
TAVHL.csv,HALKB.csv
TAVHL.csv,ALBRK.csv
TAVHL.csv,ARDYZ.csv
TAVHL.csv,KMPUR.csv
TAVHL.csv,TTKOM.csv
TAVHL.csv,OTKAR.csv
TAVHL.csv,EUPWR.csv
TAVHL.csv,SOKM.csv
TAVHL.csv,ALARK.csv
TAVHL.csv,KORDS.csv
TAVHL.csv,TTRAK.csv
TAVHL.csv,CCOLA.csv
TAVHL.csv,YEOTK.csv
AEFES.csv,SKBNK.csv
AEFES.csv,SAHOL.csv
AEFES.csv,CIMSA.csv
AEFES.csv,ISCTR.csv
AEFES.csv,BIOEN.csv
AEFES.csv,ULKER.csv
AEFES.csv,HEKTS.csv
AEFES.csv,OYAKC.csv
AEFES.csv,TUPRS.csv
AEFES.csv,KONTR.csv
AEFES.csv,BUCIM.csv
AEFES.csv,OBAMS.csv
AEFES.csv,FROTO.csv
AEFES.csv,YYLGD.csv
AEFES.csv,KZGYO.csv
AEFES.csv,AFYON.csv
AEFES.csv,KCAER.csv
AEFES.csv,GWIND.csv
AEFES.csv,ASTOR.csv
AEFES.csv,ANSGR.csv
AEFES.csv,ISMEN.csv
AEFES.csv,KAYSE.csv
AEFES.csv,ASELS.csv
AEFES.csv,DOHOL.csv
AEFES.csv,KCHOL.csv
AEFES.csv,ENKAI.csv
AEFES.csv,BERA.csv
AEFES.csv,AGROT.csv
AEFES.csv,BINHO.csv
AEFES.csv,MAVI.csv
